region,hdgc,dgc,lat,lon,n_collections,HDS_richness,mean_QDS_richness,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2,PC1_residual,multivariate_residual
GCFR,E016S28D,E016S28,-28.75,16.75,1238,465,163.75,1.2799212860373086,-0.6770970720937086,-0.3039879503940807,1.271237113215399,0.03895506973069676,0.1966391775758051,0.6881320893500301,0.8867156317398072,1.0299690859885549,1.4478410322407118,1.054374225985313,-633.9411494319436,40.30112496572025
GCFR,E017S28C,E017S28,-28.75,17.25,1917,710,281.75,0.8480067622960656,-0.5863553377656531,-0.8014434120411378,1.0111884174365358,0.532642768770182,1.4604426125063585,1.7539129820244874,-0.10052533951908682,0.6039975691479222,1.1816093339888423,2.1507581998471634,-356.1644903293885,160.15938882619565
GCFR,E017S29A,E017S29,-29.25,17.25,1039,450,158,1.0914331429601523,0.1283334060705973,-0.49504986851475147,-0.679168884612148,-0.9022788900074263,1.7262696194020086,0.3362971723983855,-0.04331011031495439,-0.20055803120338758,-0.035400205056488686,1.5796920553911,-466.3344473714242,-636.9189221205376
GCFR,E017S29B,E017S29,-29.25,17.75,2427,806,322.75,1.239466797154423,0.1353585839781779,-0.7656592843918176,0.09462699148963766,-0.3939365399174325,1.5051447472526207,1.5610319001761945,0.4800739801798307,1.8600060782868493,1.5060830931063567,2.1543509367555735,-300.1115209052102,340.97114051965326
GCFR,E017S29C,E017S29,-29.75,17.25,1264,577,202,0.43345349395234056,-0.6365750350106779,0.9816282521805589,1.1949607585108397,-1.6176132880734375,0.9747589225284924,0.6497665426409137,0.24991593666776474,0.5384432224772109,0.7533685471794888,1.6010172661818403,-436.44236003751803,272.4856294204545
GCFR,E017S29D,E017S29,-29.75,17.75,4925,1104,478.25,1.7037593849278994,-0.8382810307836719,-0.39953639003810937,-0.02988793841285748,-0.25012855338674683,0.14660203755484394,0.5499420251651719,-0.23872753406850428,-0.8632251813009246,-0.24182623622854443,0.8185451739909619,213.07933955945973,69.0462512119263
GCFR,E017S30B,E017S30,-30.25,17.75,3324,939,364,1.8252972702812935,-0.22653780022946904,-1.087045511242327,1.067060917017121,-0.8200014400985658,0.5588213087889361,1.7383874865211941,1.0630869349701666,-0.08324607934344264,1.0525386402244357,2.01357113900438,-111.27417314542917,-121.62068264075927
GCFR,E017S30D,E017S30,-30.75,17.75,1186,550,194.75,0.7321078629718775,-2.5389800890564405,0.9006530911613527,0.8481914129138997,-2.501267474192929,0.7916588930023738,-0.048041769559682215,0.09231749343036262,-0.4654985651448441,-0.8919737655132711,2.1076317085197505,-260.8788619858142,718.3413263663384
GCFR,E018S29A,E018S29,-29.25,18.25,219,144,43.75,1.0908182862279905,0.16199194262608504,-0.7323923619191072,1.097455574009287,-1.3596172717136745,-0.2513673381517535,0.537368823785639,0.06990930555015083,1.033440794939067,0.5125812847704007,0.6848458493458781,-839.7982490317942,-219.42634975709413
GCFR,E018S29C,E018S29,-29.75,18.25,680,387,116.75,1.031808472527681,-1.2214343342191665,-0.29814160937931034,-0.3952237349317854,-1.7735187361580105,-0.39755123521956653,-1.1750822568142631,0.3388863495855463,1.3819166462951906,-0.7040685923822809,0.33054326586354843,-447.01248523113827,625.772878779796
GCFR,E018S30A,E018S30,-30.25,18.25,2149,780,260.5,0.45637290127212804,-0.11093324440006723,0.08149056154813537,0.8156755405643275,0.6964163318307636,0.8031221865490157,1.9119756417188336,1.3332857880874713,0.6995144775160003,1.987719442750289,1.5897816745723903,-385.4073543740882,-261.1743024903848
GCFR,E018S30B,E018S30,-30.25,18.75,255,171,47.5,0.0734653221129911,-0.6484445617679891,-0.8775367533005287,0.6793551785023693,0.023457805263984662,0.4445742249750498,0.7169016849388579,0.19902455079802472,0.8701978614095727,0.3560795234383969,1.1850474991110094,-793.5308029920817,-104.63451688896113
GCFR,E018S30C,E018S30,-30.75,18.25,913,514,160,1.4583712473624013,-0.2966023754340872,-0.41412404968786853,0.265832210612982,-0.21165421109432625,1.3693773114564864,0.6526662822287466,0.925376656896749,0.12679638940127225,1.0531744744634777,1.6746361254705626,-536.3524527876945,-509.93997422858155
GCFR,E018S30D,E018S30,-30.75,18.75,353,222,62.5,1.6044697293204706,-0.6904963653453355,0.35364374092642265,0.5826402008486006,-0.4584595764707517,0.7748291621860185,0.3688469884839832,0.13525250115124118,0.7456257688426313,1.0163354242033795,1.1351830017179407,-823.8170762718037,-242.98158573738357
GCFR,E018S31A,E018S31,-31.25,18.25,1388,612,195,0.7744451529296538,-0.32855658408793836,0.19040193869135139,-0.2904397211359006,-0.7663325028640348,-0.2828377456783897,0.2533950751117553,-0.21492866338444364,-0.6671947940492214,-0.5153554188540574,0.19196930529505882,-245.24558406013145,-429.1109001360859
GCFR,E018S31B,E018S31,-31.25,18.75,1748,659,222.75,0.7029017603259446,0.42934980799851996,-1.0624387844296581,-0.6314247309529573,-0.8458459894969882,1.2015025069117726,1.4675878636243975,0.5463479637997223,0.10992712736457917,0.20460217534348835,1.8752449145272558,-286.8819289741983,-548.8609871357775
GCFR,E018S31D,E018S31,-31.75,18.75,5109,1464,595.25,1.0320856485907373,0.16885362229455628,-0.683648476049429,1.236042540788661,-0.7366149865251862,0.6810764635499669,0.06836552340162935,0.013401147014073682,-0.1611763267579498,0.4698403576364512,0.8208446959376609,485.4637269372407,626.1462539270633
GCFR,E018S32B,E018S32,-32.25,18.75,5935,1556,583.75,0.9592586583107852,0.19669823074689832,0.10701741565113626,0.6218740446710067,0.45252712518582566,1.6772798373654774,0.031856494458879364,0.9245625940290082,-0.014422191343970164,1.5387409957716467,1.0710936158461357,445.86785739687286,315.39623198679834
GCFR,E018S32C,E018S32,-32.75,18.25,1347,582,192,-0.5768018645522646,0.20223653451029197,0.919654900671078,-1.6727642566190903,-0.4033625667263246,1.0147458449282007,0.19365783884778964,0.15534903207562914,0.41915741150205227,-0.1366355765663883,0.5727675944740738,-321.8710281659411,-436.18433724216544
GCFR,E018S32D,E018S32,-32.75,18.75,4723,1323,543.5,0.33805486057629086,0.2323370200399383,0.41563596116891605,-0.9874101642366842,0.0895481802966672,-1.4212576121596132,-0.4921194322353492,-0.3940191585000545,-0.20582056153839265,-0.6201375006296721,-1.4904934560126406,478.6544822992339,174.40540048780204
GCFR,E018S33A,E018S33,-33.25,18.25,4389,1239,488.25,-0.2899232401482439,0.9435956889654363,1.2540058822086182,1.0359356265745663,-0.04797828468577414,2.174697291988359,1.436281579963075,1.289129143985867,0.26494973541597894,2.384734143341484,1.76433258362741,24.714861404775434,-201.96062331685587
GCFR,E018S33B,E018S33,-33.25,18.75,2993,1093,369.75,-0.43823249366740835,0.8054750105447801,0.7276464159332672,-0.010550406397389472,-0.6359098289844619,0.5577696829423479,0.3032077798471917,-0.629505144951243,-0.05928239331079444,0.08242770224697543,0.10935184606588207,162.15937182511732,33.727143433086056
GCFR,E018S33D,E018S33,-33.75,18.75,19907,2811,1278.75,0.8705782794598843,1.249617389461751,1.4721352249106574,0.918948833692476,0.3175659992312587,1.6409113338059047,1.2031918776638222,1.1383075979576087,0.03669714654117419,2.75327231472538,1.0025211192713692,1551.3429162568234,1013.2749288984461
GCFR,E018S34B,E018S34,-34.25,18.75,20683,2727,1113.25,1.6624673335034783,1.2528163197907138,1.8724176909259085,1.7067294214899142,1.585419892689326,-0.5193400249017576,0.7695654812516766,1.2744818494016106,0.35413711835200595,3.5671532850053835,-0.9975267141960776,1367.1433559186355,880.9673567455961
GCFR,E019S29A,E019S29,-29.25,19.25,1052,392,142.75,1.0645160562786908,0.034202540704046984,0.4967314165514588,0.8624947374095185,-1.275212648890694,0.2025206003742533,0.5775229695100821,-0.3711280560186693,0.27092097547334093,0.5163768219870569,0.6703036213625756,-592.2655300891524,-266.71156171890976
GCFR,E019S30C,E019S30,-30.75,19.25,500,298,92.5,0.9762197797289055,-0.3920933187410641,-0.35213103312508653,0.28032946499149236,0.8106586327864561,1.2970937977144956,2.1140194358917728,1.0886493961929653,1.0138131121304548,1.8935318319763028,2.148137962909984,-855.8116081489233,-592.3256775104713
GCFR,E019S31A,E019S31,-31.25,19.25,5310,1374,421.25,0.9042497838158652,0.596338695895817,-0.4407773652545844,0.37030602271195945,0.8174084146070125,0.6032982114690578,-0.5047081674169512,-1.0705123146994,0.5780264523480263,0.631494047601953,-0.35708733105474416,375.5620100362835,591.307663489922
GCFR,E019S31B,E019S31,-31.25,19.75,1919,729,240.75,1.2244845385264278,-0.2943590649202122,0.2124658998967008,0.34698035869163774,-0.32152889226403547,0.5752892558102082,0.7679296845313972,0.5384010050469714,-0.27284721652081295,0.7652511836823208,1.0347242330798565,-285.9052704589678,-385.2279893837382
GCFR,E019S31C,E019S31,-31.75,19.25,2673,1144,366.5,1.3158507788242912,0.004527627611937767,-0.20748612789350063,0.7030037708156056,0.19227646831333142,0.38677530922961645,1.1229265653556446,-0.37324042314462247,0.23081971291211997,0.9385003193203849,0.7985589935329012,107.76545922533376,245.336244339234
GCFR,E019S31D,E019S31,-31.75,19.75,774,414,131.75,1.9111639410381118,-0.6049425274837393,0.9966456316498916,0.7876179734897927,-0.3017448129150641,0.8337883580563822,0.8831801032175473,-0.3899830924877315,0.06318998402108203,1.19301046697538,1.1211304100317734,-653.5681212709203,-368.9826409472688
GCFR,E019S32A,E019S32,-32.25,19.25,10196,1910,749.5,1.8253368072560447,0.9701997732752683,0.8856249611629913,1.769819290651922,1.155597188465075,1.1285729240566422,1.1933211753038986,1.0252238902937356,1.3076729299225007,3.6926317829381667,0.742353201940668,534.6952857660237,667.7491179735467
GCFR,E019S32B,E019S32,-32.25,19.75,1148,408,175.5,0.9505106155908528,-0.20165948267736838,-0.0028337014612372954,1.2566979318549982,0.48781569494972904,-0.4641283787125905,0.4649733966692899,-0.3343884952209593,-0.19189279668720158,0.7120809279265653,-0.12372888752277851,-600.359305576704,-472.07754943105533
GCFR,E019S32C,E019S32,-32.75,19.25,7456,1820,753.75,1.3875154292952474,0.8338642982888099,0.8922088640790106,0.43526705163566853,1.4828820334019095,0.16209612249659963,0.998161475238839,0.4273394139286583,1.2539701930855258,2.6159070412737324,-0.18431795161129128,577.2544063987477,572.303525368156
GCFR,E019S32D,E019S32,-32.75,19.75,2531,975,285.75,1.6275411283630272,0.8312376975337527,1.4474030488381782,2.1673216142124123,0.4127828478381709,0.467194259558839,-0.3125542298216957,0.16601115103874986,0.2923341020891835,2.5683674673114893,-0.4533635156805831,-261.89284045475375,-189.0769428829656
GCFR,E019S33A,E019S33,-33.25,19.25,14040,2503,1138,2.153625388679004,1.075665056693696,0.7613233280312606,-0.98392485562103,0.9646272575086592,-0.446556103157466,-0.06947547618481913,-0.0253368138517032,0.34168193838732175,1.3427279973789787,-1.197273105258884,1416.99966164923,809.3839143528924
GCFR,E019S33B,E019S33,-33.25,19.75,3765,1339,480.25,1.30749183020818,1.3000808772423615,0.7688848027548891,1.7534097419429615,0.9994023310069184,1.8900785272846308,1.107326282993183,1.6113874429650898,1.4518631815110674,3.9463428411253307,1.2218013062771582,-67.53991620035768,8.086716042779981
GCFR,E019S33C,E019S33,-33.75,19.25,18692,2875,1322.25,0.7379734362942932,1.8618271451218602,1.860028680572593,0.9767474782858598,0.768003728721171,0.39403782560869643,1.14102473323272,1.313392601791281,0.3766744117056376,3.1669718557666537,-0.2651474818980094,1564.4110065081722,882.3313703546576
GCFR,E019S33D,E019S33,-33.75,19.75,5546,1729,629.25,1.9659222294485228,0.7227356444529437,0.6140475119842156,-0.2254712340745157,1.1266499367130156,0.6547499297471169,0.46465861239441913,-0.8758084655138941,-0.1627894771717167,1.296179879403487,-0.2042720103947698,648.7303533916719,188.61838450813613
GCFR,E019S34A,E019S34,-34.25,19.25,21899,2748,1404.75,0.9712666609739111,0.5695075431233161,-0.06887037170334646,0.6109990486487644,0.6415272025306148,-0.12301627603876615,-1.23333868428322,0.364891432627819,0.4479822363526373,1.0139472495489408,-0.9823023689711464,1702.4769397564899,1742.9129277461116
GCFR,E019S34B,E019S34,-34.25,19.75,7741,2051,820.25,0.9139340494743919,1.0109147994215921,0.031781506060303076,0.2556556729274901,-0.3152770410899217,-1.4159073968553237,-1.412032708651816,0.023621044077184787,-0.1611820297107859,0.047520280196563874,-1.9469462302011962,1124.4569392455567,803.0152309029972
GCFR,E020S31C,E020S31,-31.75,20.25,582,327,91.75,0.4951393329125064,0.08958594431715391,-0.07286584812961074,1.1489908180814254,-0.04800228012863011,-1.5481449532824203,-0.33796690550491765,0.5571647436334164,-0.35676222901148086,0.29808726326626256,-1.0685733110771694,-630.3911853029415,-711.2989724647022
GCFR,E020S32A,E020S32,-32.25,20.25,2247,703,268.75,2.295536258753323,0.3400797491262562,1.5713970996622106,2.0886260472515605,0.6964237969450169,1.1257963386357683,0.9136603302450862,-0.38068131322636206,0.893215675807999,3.10522652048633,0.6333280618298817,-599.9873223950162,-175.5180680814244
GCFR,E020S32B,E020S32,-32.25,20.75,471,240,68.25,0.6965557567747891,-0.16201449756466402,0.860042372891633,0.4248139703557262,0.2346317121343449,-1.0348036643369696,-1.416950996591971,-0.061915125811997686,0.2285314494884183,0.31555900564776174,-1.5336254412251713,-719.5421889126783,-485.9593200046368
GCFR,E020S32C,E020S32,-32.75,20.25,346,221,65.75,1.2035477930413672,-0.7390911871750842,0.7760383834865535,1.1056947911201294,-0.10405012261910207,0.8972849529569763,-0.5865400500407832,-0.009188322592537714,-1.131093631289191,0.4965366596642649,0.4871814135865998,-760.8229425187635,-809.8601973288145
GCFR,E020S32D,E020S32,-32.75,20.75,747,348,115.5,1.7484749182096013,-0.15956835906890576,-0.7831741988708982,0.5482070252519367,0.6626543675700702,-0.5269357673068337,0.07400394836795861,-0.5692432509465977,0.2082204715111141,0.45876459887255205,-0.30406383738823906,-629.1727000108266,-454.3322885927543
GCFR,E020S33A,E020S33,-33.25,20.25,1243,629,208.5,0.6650158221337066,0.13476596848444647,0.8566898752701186,1.0540712273968837,-1.9332352327109994,0.5314552327408149,-1.0203540674574798,0.17125129635627057,-0.2691973739700309,0.17069381499843728,0.22650686942609471,-312.70735932282275,-110.60290571397749
GCFR,E020S33B,E020S33,-33.25,20.75,3530,1157,436.25,1.0371712491101668,0.8905347778204161,1.3762779979530846,1.355162546741465,0.1908939356194152,0.0310898496981989,-0.0013663975337391604,0.623560362891822,0.5181406569488102,2.18330174546677,-0.49258412378698246,-32.4861342666561,-58.48631594723254
GCFR,E020S33C,E020S33,-33.75,20.25,4153,1402,449,1.9172255676594472,1.4321512943636052,2.396397356094593,0.9594453843265227,1.8359567246540922,1.4429923559442552,1.4917830821378713,1.3558928639570422,1.421356518333003,4.655241733449767,0.43166729994941705,-91.81478799235924,-369.7525857789791
GCFR,E020S33D,E020S33,-33.75,20.75,6650,1794,658.25,0.6829576241733848,1.5018516465233933,2.2412154086794054,1.1567150871204979,1.7407226493862518,1.000572840291864,0.18053886894514354,1.2225497296622119,1.3700122868972426,3.8537162309068274,-0.5156491096166032,398.8636501175988,292.9434970808392
GCFR,E020S34A,E020S34,-34.25,20.25,6539,1820,650.5,0.5898706158023922,1.2614287228943364,2.313578733099727,0.3510847218541105,-0.5678827480329882,1.1530145747659581,0.07714150114631897,0.6923345779563168,-0.36659702796424715,1.8002401860554176,0.08146504116096984,677.6738328993944,56.89605717860731
GCFR,E020S34B,E020S34,-34.25,20.75,5669,1504,546.5,0.8661106932331738,0.19730260880006312,0.9730991896744073,-0.39171790669137085,-0.47550556217377765,0.8296836720907053,1.121128841050959,0.08276401065538987,-0.23423789530611963,0.7120293989597577,0.9587911871953636,495.6470383237033,181.79718933082495
GCFR,E021S32A,E021S32,-32.25,21.25,189,131,36.75,0.7181360191396053,-0.5176243313487834,0.3260653582383913,0.54033908853038215,-0.6620242816097225,0.47627142336410555,-1.4665113380259382,0.1774348508339331,-0.26238284097128417,-0.056551462596585125,-0.03353162703746868,-782.7304465610989,-519.3840129052306
GCFR,E021S33A,E021S33,-33.25,21.25,3101,1011,313,1.2524291486858903,1.2726750217141474,1.6353296412202751,2.17887522130855,1.5344317315967912,1.7818066642729589,0.6529745848715838,1.4569189143071901,1.842788398227739,4.570735969611388,0.6159293255320462,-472.4110057541096,-166.22330208706018
GCFR,E021S33B,E021S33,-33.25,21.75,1275,646,198.25,1.5796714482910181,1.5388164910120123,1.895149110543396,2.6673134035436203,2.26243097725721,2.227571853705112,0.9685897525840931,2.057406330387697,2.4922615456097583,5.93371416439943,0.8431606029667772,-1005.2117295151215,-608.9549453198297
GCFR,E021S33C,E021S33,-33.75,21.25,5974,1617,582.75,1.1854470932340153,1.038254805189562,1.7895996541330803,1.021348471520318,0.8816585658622954,1.0120448674329248,-0.6585315504736754,1.1121307128775986,0.8066768599520302,2.9286654575519777,-0.43832690374696,335.74969017179535,245.11103382277247
GCFR,E021S33D,E021S33,-33.75,21.75,3219,1203,411,1.0975170866646653,1.215964473684909,1.9645267674138565,1.0219449949121855,0.9163235242119421,0.37205551650333263,0.15960746530690506,1.435039784576966,0.9565417365482034,3.229467203928331,-0.5148635298426528,-115.28300113870489,-317.43415089118577
GCFR,E021S34A,E021S34,-34.25,21.25,6230,1751,680.5,0.43511442775341247,-2.059808438937569,-0.08774400729283846,-0.07003096129295386,0.11950185043274877,1.2892004672497084,1.1422938717297222,0.44086466798500096,-0.16944401507663578,-0.010918447851909666,2.3149037241989223,831.6515230618676,1326.6539748406285
GCFR,E021S34B,E021S34,-34.25,21.75,2942,1045,370.25,-0.27829719150793764,-0.5746937880176055,0.6802258853151775,-0.16253311636295337,0.2720337452171261,0.8960523739810252,0.5203117115021524,-0.060089631111738,-0.8505866104014322,-0.045146923988014065,0.813406013555892,129.86550322005198,-71.86565622274392
GCFR,E022S33A,E022S33,-33.25,22.25,4789,1367,458,1.042608458861874,1.4846120509766705,1.956132640824602,2.37087170803961,2.248696187454717,1.2248503553528305,0.5308107735677292,1.9480178026323576,2.3203971083108272,5.244179383281856,-0.06456189025060688,-199.3208370765135,141.54604821230086
GCFR,E022S33B,E022S33,-33.25,22.75,1289,638,183.5,-0.27497649255506035,1.3076647854200463,2.1713975765493645,2.0339609196419555,1.6056980308523152,0.7196969333679943,-0.21779164079396615,1.5650782319052612,1.7545538785052255,3.8676150562418345,-0.6752178838526324,-758.8474799353693,-436.90000682481343
GCFR,E022S33C,E022S33,-33.75,22.25,6178,1619,583.75,0.21268999693128962,1.7844473606975255,2.525798548599605,1.4785115076701172,1.428763629174597,-0.8887318244875021,-0.8306951211131265,1.466472789944093,1.29242123863342,3.3917135820160897,-2.3065209575184933,280.74231417827093,133.68524104804987
GCFR,E022S33D,E022S33,-33.75,22.75,5106,1620,574,1.6607949760019916,1.7931203223956178,2.6327559896352675,1.0231986761871816,2.3656147060997785,0.4864219954761217,-1.8037723315883358,0.4025468497418384,1.230089667856946,3.768752230737192,-2.3437902560483694,235.3238473361703,47.91725694943664
GCFR,E023S33A,E023S33,-33.25,23.25,1228,556,176,0.5480450128313024,0.9719369142699126,1.9032535281579581,1.3487754695299388,0.6394945503914654,0.7610077790392978,-0.819167960143456,0.8729110794724384,1.1127958207669013,2.7094431273911,-0.6315278975216775,-698.2611284852916,-483.20950834413674
GCFR,E023S33B,E023S33,-33.25,23.75,603,334,102.75,0.9186536624819515,0.15067781420579332,0.4199542846921465,0.45855128624525165,-1.3746624753591639,-1.8783178374438028,0.9236688249546963,0.23946903163891892,-0.32263655780375927,-0.0667312786034573,-0.47727528720241374,-578.4771759656932,-756.679976897359
GCFR,E023S33C,E023S33,-33.75,23.25,4605,1338,507.25,1.9327410989035694,2.0744862794640193,2.975329458496133,1.1808593942693137,2.8871403401617974,-0.7793016914395572,-2.1578210774742677,1.3057942516663772,2.072732861922023,4.638699584345002,-3.498519239569145,-153.77822966519255,-254.75973446804912
GCFR,E023S33D,E023S33,-33.75,23.75,4362,1342,521.75,1.880371267353159,1.549749022469038,2.589839652813603,-0.6189418394607498,2.2671648505508726,-0.490559109151653,-0.6417444170926291,0.7678887614477297,1.279684958819869,3.221477753903864,-2.2741898396380686,24.7006063039413,-498.37910976945443
GCFR,E024S33C,E024S33,-33.75,24.25,2740,1026,381.25,1.4619063223283786,1.3784577668197786,2.2134124395486854,0.08706072493509973,1.424118352779895,-0.324496856819546,-1.2299022688809151,0.5562622803980862,0.9263090219738785,2.574042118016237,-2.0974545230523254,-211.59146534764557,-524.5700535640088
GCFR,E024S33D,E024S33,-33.75,24.75,2252,893,315.75,1.6676148615807609,-0.1851083346916442,1.8733676481157107,-0.6682572692310884,1.1094389670960716,-0.07553530265813957,-0.6005487385410897,-1.861753683541287,-0.3954661055248484,0.35181720012917606,-1.2791886561687986,-71.00605436519564,-231.69212662678368
