Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1,lon,lat,HDS,n_QDS_in_region,n_collections,HDS_richness,mean_QDS_richness,QDS_turnover,QDS_turnover_prop,PC1_residual,multivariate_residual
1.0433240847374483,-0.022841662363695343,-0.2977081130226189,1.455759209445133,0.7771114753370421,-0.10434223317793781,1.9573988378469793,0.685499829193829,1.1595444081386346,GCFR,2.0697083284447135,17.2,-28.4,E017S28A,0,1674,639,259.6666666666667,379.3333333333333,0.5936358894105372,-456.75515993952786,-339.6367826803491
0.7770263248236176,-1.4461807763330885,-0.14534759343303094,1.256382116021998,0.4688338373389283,-0.17251631551332286,0.7444776072027165,-0.425978225825672,0.6947730604038045,GCFR,0.48057034247244135,16.7,-28.9,E016S28D,0,1238,465,163.75,301.25,0.6478494623655914,-422.5379167143552,140.95359867249158
1.1417665914956594,-0.1651667083952785,-0.3488153386957527,-0.3797950429799673,-0.6556194861303014,1.035107510245058,-0.0018024299768572773,0.10955858372544473,0.9357867853390751,GCFR,0.36446882783222534,17.2,-28.9,E017S28C,0,1917,710,281.75,428.25,0.6031690140845071,-162.325683713797,124.63458045863706
0.5858646734955403,0.10629744479582773,0.2130197433779003,0.9162561960652239,-0.7248098489303247,1.5804111216638974,1.1692030001780631,-0.6312985431433324,1.0145827793125584,GCFR,1.0760960907022568,17.2,-29.4,E017S29A,0,1039,450,158,292,0.6488888888888888,-515.5668422454243,-278.75094547173484
1.6381907465550103,0.07650050550541346,-0.11501983040060765,-0.04811784186352163,-0.30680218813461235,1.0863007799979494,1.2562860630843067,0.6933009445909579,0.9425748059949954,GCFR,1.4671745203664837,17.7,-29.4,E017S29B,0,2427,806,322.75,483.25,0.5995657568238213,-210.80800143255033,-26.306757688593358
1.1273149819128192,0.4097416139377917,0.10224931257424502,0.6574924616467935,-1.3003013663459306,0.23366285378049428,1.1420894861062747,0.44612054393040346,1.340201267548549,GCFR,1.2487703204317722,18.2,-29.4,E018S29A,0,219,144,43.75,100.25,0.6961805555555556,-844.1915308550242,-519.4639572940205
1.2067813458228092,-0.6508040795083275,0.32812558225288613,1.442131328906979,-2.5415453832173993,1.0461195163810622,0.8186400295052165,1.0428507490159684,1.3544670792844402,GCFR,1.188315819501552,18.7,-29.4,E018S29B,0,721,338,196,142,0.42011834319526625,-642.2704631847788,187.90154026413236
0.3138331050365313,-0.35215073092486826,0.40949608651419994,-0.5436921254645964,-1.417952884242933,-0.46722304287906474,0.11903845143782857,-0.09220009202786127,-0.6270339883008276,GCFR,-0.8666574511187753,19.2,-29.4,E019S29A,0,1052,392,142.75,249.25,0.6358418367346939,-319.01702321481355,-97.3791083313076
0.5638419964032679,-0.08853833402657876,1.178839181920464,1.449333733052797,-2.110570751490949,0.2507247985782945,1.0425948909412792,-0.22087727694895137,2.1120118918057145,GCFR,1.2635193635576325,17.2,-29.9,E017S29C,0,1264,577,202,375,0.6499133448873483,-413.12402830142884,415.2963532183303
1.6722488811738363,-0.9092140917734346,-0.7096254389209605,0.7077049539328446,-0.41624464487472107,0.48390336534822365,0.9532950252428884,0.6931522136642682,-0.07941457666574271,GCFR,0.6445445197102031,17.7,-29.9,E017S29D,0,4925,1104,478.25,625.75,0.566802536231884,194.97732145504915,510.6361006971584
0.3944832841940858,-0.3097417125109952,-0.32129738927806245,0.4700473509876909,-0.23381149366692658,0.36577696146133143,1.1896895062093922,1.126779652284595,0.81369713762436,GCFR,1.0081478898059215,18.2,-29.9,E018S29C,0,680,387,116.75,270.25,0.6983204134366925,-569.6639104688053,-408.01980727389974
-0.09149636044110993,0.18742745102713704,0.9011011757513985,-1.2084896319792806,-0.5399640230471026,-0.4600133673218686,0.2922268630785218,-0.15822466395753204,1.6021178661716957,GCFR,0.09799291747878075,17.2,-30.4,E017S30A,0,1624,594,281.6666666666667,312.3333333333333,0.5258136924803591,-243.41060401052945,71.34492411914205
1.6609080336787787,0.10234763073285846,0.264899238484206,0.8166316950333868,-0.17715231864582692,-1.599818804562572,1.3245885951970735,1.4143534362715269,0.010803488952625555,GCFR,1.4461292737757476,17.7,-30.4,E017S30B,0,3324,939,364,575,0.6123535676251332,-75.05054218936448,100.98190404389771
1.637770111638702,-0.18805881516599118,0.2719559041162893,0.3311023720653802,0.6946244583227017,-0.12192018304586762,0.9803699118471303,1.1098219169556347,0.09024135492793343,GCFR,1.5947934262534778,18.2,-30.4,E018S30A,0,2149,780,260.5,519.5,0.666025641025641,-253.5293038001007,-133.04624963079291
0.5709297053849091,-0.19243359938738558,-0.9777767690991265,0.9761894474018368,0.45281141780110623,0.721792701908586,-0.09611871623615692,0.8026900357186533,1.0062410093947038,GCFR,1.0335506869344653,18.7,-30.4,E018S30B,0,255,171,47.5,123.5,0.7222222222222222,-788.9923189739216,-675.1003424241292
0.561683027075888,-1.3112048780087153,-0.9679991597966326,-0.7517504871179568,-1.0763632522962183,1.3182055201413547,0.8418627395434248,-1.7792186880872434,0.005980559224149133,GCFR,-1.5534493731592358,19.2,-30.4,E019S30A,0,35,27,9,18,0.6666666666666666,-594.0299220701078,-263.0887457751508
0.019207411593244166,-1.8477332347693132,0.7202641531769423,1.0112931009311859,-0.9873228942192802,-0.26942112009802893,0.527415487189019,-0.6135014881914097,-0.3145830981408546,GCFR,-0.6332741030916975,17.7,-30.9,E017S30D,0,1186,550,194.75,355.25,0.6459090909090909,-191.59614080549113,528.2057977721837
0.7751050962511485,-0.1716166223524462,-0.5715618132313078,0.10142454838098522,-0.3719441500007639,-0.2575742211216237,0.043028182164481184,-0.473621952524282,-0.3452322595680011,GCFR,-0.4376966599300135,18.2,-30.9,E018S30C,0,913,514,160,354,0.688715953307393,-253.22172927648742,-196.6169926194269
1.424042825381486,-0.24818364458975364,0.2781446947834323,0.23921387647594552,-0.04298474952170695,1.449114579207852,0.7769219011327786,0.7339269716608219,0.528190196883821,GCFR,1.4950177188977967,18.7,-30.9,E018S30D,0,353,222,62.5,159.5,0.7184684684684685,-798.4561642050323,-562.367362287208
1.1159725095789121,-0.5685799562982989,0.15444315782064114,-1.6807814627814395,-0.24747827828018085,-0.050523428085259406,0.8887572254460077,0.4182918713484938,-0.18171871377505935,GCFR,-0.232207966033197,19.2,-30.9,E019S30C,0,500,298,92.5,205.5,0.6895973154362416,-496.1459421106287,-355.8663383346689
0.5310525909832748,-0.28804595705676583,-0.977860083475623,-0.25479644702583193,0.0730787651987284,-0.22305855756711895,0.327771371768375,1.2482874476824497,0.33212556471622373,GCFR,0.229754593153838,19.7,-30.9,E019S30D,0,122,84,27.666666666666668,56.33333333333333,0.6706349206349206,-770.6747139329941,-766.692365376689
0.9806258107947868,-0.6804580609153921,0.733734819079042,0.6566320786098379,-1.192305779181063,-0.00392663257219894,-0.5614234216203569,0.27578605953405494,-0.4103651344495572,GCFR,0.07026341901232122,18.2,-31.4,E018S31A,0,1388,612,195,417,0.6813725490196079,-221.77733882042688,290.4052055109492
0.24217193545569957,-0.9963415918740324,-0.8319906305201276,0.4151556394892999,0.4336657676918081,-0.31310525022928143,0.6566626965748954,0.3028360363392803,0.5558298781072939,GCFR,0.05753732676958076,18.7,-31.4,E018S31B,0,1748,659,222.75,436.25,0.6619878603945372,-173.1098990718317,55.11473604926627
0.7685042608963355,0.8645535132712268,-0.6566222363572085,1.30843912404382,0.519938376538802,0.0062436558086431575,0.6122064887349766,0.004885348928419561,0.5655963400725209,GCFR,1.326844894742051,19.2,-31.4,E019S31A,0,5310,1374,421.25,952.75,0.6934133915574964,375.5787264968451,181.1831790672404
1.3375986626933665,-0.7322313106327426,0.5341048091926246,0.7751202166789899,-0.9296423303820898,-0.5225242000208628,0.10671421455484777,0.6016647841732676,-0.7100989271843312,GCFR,0.2992231014153083,19.7,-31.4,E019S31B,0,1919,729,240.75,488.25,0.6697530864197531,-134.77684440174545,299.3768624470999
0.2816019103619453,-0.2983641129025572,-0.14291720744965464,-1.8727523961566228,-1.4558896734770468,-0.943796660265874,-0.5399193339716243,0.410819541100132,-1.7495182389396153,GCFR,-1.9804467184266854,20.2,-31.4,E020S31A,0,111,89,33.5,55.5,0.6235955056179775,-476.0824770521987,-546.8808683012693
-0.33580062317772447,0.6906620442935457,0.053976212069118366,0.8542849506715223,-0.10305480428733639,-0.48737107339512636,-1.8273919380153678,-3.136898898639053,-0.297998439171114,GCFR,-1.3309505519544857,18.2,-31.9,E018S31C,0,977,500,186.33333333333334,313.66666666666663,0.6273333333333333,-150.1828915296847,-181.73371625002468
0.8730382948478438,0.4619546604936298,0.04526723874914463,0.4197563740600095,-1.3890782592391453,-0.0011155084467202039,-2.164710075669793,0.006345028970432776,-1.6992672788963468,GCFR,-0.7840883961180465,18.7,-31.9,E018S31D,0,5109,1464,595.25,868.75,0.5934084699453552,742.1643435640816,728.8421846955899
1.008152584503728,-0.39946196758140096,-0.4477740415751476,0.7479407344387267,-0.498233188301055,0.15219770954591522,0.3961864506130948,0.5907688940590714,-0.4610366685031387,GCFR,0.35409265083879227,19.2,-31.9,E019S31C,0,2673,1144,366.5,777.5,0.6796328671328671,273.0338577406647,404.8082763648125
1.8056871565719854,0.19021161495450742,0.9084248349446399,0.9831886584889393,0.1048402856882591,1.4852922974570513,1.204223283992246,0.4576974559605953,0.4174583772675002,GCFR,2.3283942097261225,19.7,-31.9,E019S31D,0,774,414,131.75,282.25,0.6817632850241546,-715.6495489335302,-506.63203581317475
0.9965243819451738,0.2784110921066797,0.5345189904939114,1.1349705263898617,0.7206332415200607,-1.2848035733352632,-0.6642292930322372,0.5098041456395903,0.032855709242941684,GCFR,1.124915682877714,20.2,-31.9,E020S31C,0,582,327,91.75,235.25,0.7194189602446484,-644.963442784761,-507.7925921625598
-1.5906740828482153,-0.5228007570664573,0.7908330105337094,0.21001570384913332,-1.7238004784088616,1.2211948975957359,-1.564637740555643,0.9495652336010907,0.7873532444852245,GCFR,-0.4114828183478071,18.2,-32.4,E018S32A,0,1285,525,314,211,0.40190476190476193,-245.65640510499892,214.27304379766124
1.1024754362860505,0.44511092791417267,0.48724018866786295,0.3968027315547117,0.4257439473902319,1.364013000493012,0.4676918974316125,1.0728952531239746,0.23002417696520996,GCFR,1.9061834451886073,18.7,-32.4,E018S32B,0,5935,1556,583.75,972.25,0.6248393316195373,481.6707330231097,432.44320378092914
1.1882479003814463,0.8165141270014075,0.8741238165927427,0.9056554567227432,1.3778389496252268,0.1738965627997525,0.6884464069406573,0.5910943390761924,0.9382651339535775,GCFR,2.5585965600928438,19.2,-32.4,E019S32A,0,10196,1910,749.5,1160.5,0.6075916230366493,750.1881245722182,723.5439884300156
0.4502074899970215,0.571862700795331,0.8775617569758285,1.5557835014419121,0.14754308340387615,0.020522675143023784,-0.19633168322925856,-0.4704860517402218,-0.027393249733865446,GCFR,1.1321309756757716,19.7,-32.4,E019S32B,0,1148,408,175.5,232.5,0.5698529411764706,-564.9088285150976,-499.2665766869436
2.0875655676198623,0.6578888610539191,1.4704750547595,2.0380306346257213,1.0360953714928989,1.3553870654490858,0.6423533036902196,0.0730012299391459,0.8246448683948945,GCFR,3.369401650271832,20.2,-32.4,E020S32A,0,2247,703,268.75,434.25,0.6177098150782361,-563.0478361563366,-328.5455431418055
0.46249378773035177,-0.5393145396034997,0.056785091642042144,-0.05669496954811076,0.6684526356452932,-0.7399315374978008,-0.6121477609675917,-0.08288056292362195,-0.024843704771169452,GCFR,-0.14562046030477685,20.7,-32.4,E020S32B,0,471,240,68.25,171.75,0.715625,-565.4910939474496,-382.6499086990815
1.5587271932962201,-0.6827004044563477,1.154131388883221,0.9397382865710356,-0.9349564255154894,0.26916811011036207,-0.29980405882890226,-1.3390422548084655,-1.1033933349944185,GCFR,-0.09119019489656649,21.2,-32.4,E021S32A,0,189,131,36.75,94.25,0.7194656488549618,-681.6228344956928,-181.57906046581607
1.1804367267144424,0.42217135690319846,1.6752311555288069,0.9523627870695415,0.014042944128729353,0.21337587493737037,-7.856085445417783,0.8223475767982777,0.2463209539779725,GCFR,0.34791259081610537,21.7,-32.4,E021S32B,0,1252,475,174.33333333333334,300.66666666666663,0.6329824561403508,-395.15639818912314,349.04517862466713
-1.2306540474306045,0.6500646993730295,0.930815527939227,-1.3850230397456882,0.2638283262677918,1.0967094430752444,1.1618124398169998,0.4598069577029622,-0.622864018835197,GCFR,0.20395113012050473,18.2,-32.9,E018S32C,0,1347,582,192,390,0.6701030927835051,-269.2938080671161,-789.869579580441
0.9214394181957352,-0.5613203771895021,-0.2849548548423911,0.542588383202554,-0.8121388002897924,0.9951524762301569,0.20179741466161324,0.5502621027385209,-2.3568704998870462,GCFR,-0.29764027543690375,18.7,-32.9,E018S32D,0,4723,1323,543.5,779.5,0.5891912320483749,537.4273442887652,420.4135849995515
1.8883451642324554,0.89643090535987,0.9960180170474447,-0.31297136446662405,0.8800652842801774,-0.5217447943815378,0.08027732590374619,-0.46542545077578645,0.28056923396071465,GCFR,1.3420095597619375,19.2,-32.9,E019S32C,0,7456,1820,753.75,1066.25,0.5858516483516484,819.5917720770614,823.740372468087
1.9890003708089246,1.5420674550063909,1.63499995392166,2.348606926136998,0.5344261678891089,1.7486978193510956,0.38249136112555304,1.0522991130501462,1.1855352835921191,GCFR,4.195288773387803,19.7,-32.9,E019S32D,0,2531,975,285.75,689.25,0.7069230769230769,-399.2599244132056,-290.45416156193875
1.1285787880676936,-0.39666968503774125,0.7615924153370123,0.9761056175812114,-0.09472855386600423,0.7906812679698995,-1.0259156378730536,0.02405805786034439,-1.1877954814436233,GCFR,0.4855035698819849,20.2,-32.9,E020S32C,0,346,221,65.75,155.25,0.7024886877828054,-667.1842941972985,-452.74832558898504
1.2160532720600703,0.49792500617470087,0.6966741365581959,0.3827310777072982,0.8544079296982742,0.7020448479836648,-0.7918890594070849,0.4557439491185658,0.036319757150507115,GCFR,1.4791928997561081,20.7,-32.9,E020S32D,0,747,348,115.5,232.5,0.6681034482758621,-670.3827129092323,-667.6125899992281
1.7048369196228181,-0.13726892278612768,-0.9966392923307066,1.6256379300752644,-0.30588575557115777,1.1775224229902632,-0.36545514989218336,1.2417123111624364,0.07005999433312997,GCFR,1.3611476577781234,21.2,-32.9,E021S32C,0,60,49,14.5,34.5,0.7040816326530612,-953.9158024977578,-787.9741531414837
-0.1183491957599034,1.3494059830830984,1.6979722368273669,1.456572734499351,0.11514632947718154,2.560444889094384,-0.4387415408062464,1.7542147772753647,1.564487025047113,GCFR,3.323757103305551,18.2,-33.4,E018S33A,0,4389,1239,488.25,750.75,0.6059322033898306,-21.0672467918667,13.331971084398052
0.05097998334020535,1.3642775157716909,1.3328974319876472,0.234109527270343,-0.3766767221859915,0.531374633229912,0.7453887879969324,0.4194845443181724,-0.2207423003770332,GCFR,1.3663449176948324,18.7,-33.4,E018S33B,0,2993,1093,369.75,723.25,0.6617108874656907,89.40322508717546,-186.61672269544619
2.0462890448185043,1.1281783605016602,1.2868389169279129,1.0522727564063368,-0.03956546587186947,0.808653165380076,0.7000434056877745,1.113654441338674,-0.38712091277408966,GCFR,2.64479989541528,19.2,-33.4,E019S33A,0,14040,2503,1138,1365,0.5453455852976429,1331.893308768875,1271.3126983105299
1.3803682115397624,1.6797376898220882,0.8735903125844869,1.209078280932657,1.2191328016007938,1.3307840779975062,0.7588235997317223,1.586056085274863,1.1346652292500714,GCFR,3.720687518154635,19.7,-33.4,E019S33B,0,3765,1339,480.25,858.75,0.6413368185212845,26.92483604697263,-225.65660208719407
0.7958675389097895,-0.07058135161863693,0.8265742339310214,-0.258189605532552,-0.4463828089942389,0.41008533915161355,0.33885764454645545,-0.1545607251993226,-0.6529351748467871,GCFR,0.21103433642545225,20.2,-33.4,E020S33A,0,1243,629,208.5,420.5,0.6685214626391097,-223.22188712823612,-126.51651455671654
1.5112106604751272,1.125239552979872,1.7079876533982268,0.3106603076979324,-0.6332094274924835,0.7225591270704262,0.8700985173304454,0.2629780883923063,-0.3227550638157913,GCFR,1.8346945764479734,20.7,-33.4,E020S33B,0,3530,1157,436.25,720.75,0.6229472774416595,92.037581781277,83.21972700146392
1.5106726485026782,0.9399743976420036,1.4873617376932997,0.11100272873444507,1.3615917071420043,0.04435257661579269,1.2089995683292916,0.47609777656971075,1.0732191931963004,GCFR,2.7080721072122067,21.2,-33.4,E021S33A,0,3101,1011,313,698,0.6904055390702275,-168.39695024538875,-162.13891908541274
1.3516582906554624,-0.9620380127073962,0.6054980632965505,0.9387182517101444,1.725120459801647,0.6870890705250222,1.2431373419703222,0.5610263094187153,1.3121888303340579,GCFR,2.3057847025398654,21.7,-33.4,E021S33B,0,1275,646,198.25,447.75,0.6931114551083591,-480.6871320140694,-43.203311533642946
1.9903986110462526,0.3844910258160207,1.306412768247923,0.2549098535869989,1.4675893555930724,0.6710083370041546,0.9696370109315091,-0.43763950359689,0.47736051251564887,GCFR,2.242349066944824,22.2,-33.4,E022S33A,0,4789,1367,458,909,0.6649597659107535,248.62453964844818,346.040298763393
0.6069870956159154,1.6633541388923558,2.4446265592158056,1.6871599975188871,1.7350824717987972,1.1567414007406032,0.5822656170598386,1.8840746046875594,1.753489732205877,GCFR,4.634783912562675,22.7,-33.4,E022S33B,0,1289,638,183.5,454.5,0.7123824451410659,-793.8448963273128,-843.0542834828358
0.8707082024700434,1.599616421016174,2.298814389528076,1.2170266032463286,0.8118063229490502,0.17121274494264532,0.1692517150636863,1.2884104084706423,0.9096437956934331,GCFR,3.3629248791048107,23.2,-33.4,E023S33A,0,1228,556,176,380,0.6834532374100719,-709.1992154265436,-718.2444282408276
1.5110342619259993,2.028792962398522,2.3502210929631775,1.5424125157591113,0.47577891792562105,0.7090276497477606,-0.3900681863102912,1.7065974025124386,1.099746663048837,GCFR,3.9895949247517755,23.7,-33.4,E023S33B,0,603,334,102.75,231.25,0.6923652694610778,-1013.308831122735,-980.5665175077836
0.5333404514945616,1.3235044853580484,1.707755995024382,0.17701026162194078,0.3950774003724506,-0.5213884267083163,0.02172441377620415,0.7489799786777421,0.2704713905827607,GCFR,1.791147783627342,24.2,-33.4,E024S33A,0,556,267,81.33333333333333,185.66666666666669,0.6953807740324595,-792.2566876701816,-897.8036369851212
0.18652345362367684,1.2111245725232533,1.5940491950942088,0.7132122373245191,0.18784417495515057,0.5279886141741733,-0.23373464455634502,-0.448279879279857,-0.07846098299420852,GCFR,1.333553554687422,24.7,-33.4,E024S33B,0,278,156,55.333333333333336,100.66666666666666,0.6452991452991452,-843.300277524134,-969.0951014410473
0.8236076835657673,0.5400370614406749,1.172349646036,0.41079262458598126,1.1502948571920915,0.38294014594285286,0.7008831997071255,0.15200509837777662,-0.4090823408528285,GCFR,1.6514334521918124,25.2,-33.4,E025S33A,0,467,315,112,203,0.6444444444444445,-725.9505788317126,-895.1647785653076
-0.21773291748904844,-0.312710941899624,0.3018803262900974,0.20222345976712114,-0.59546569970382,-0.3128334580386242,0.26847288378519774,-0.7496975952981699,-3.9039841957106463,GCFR,-1.6593452939995874,25.7,-33.4,E025S33B,0,1889,848,269.5,578.5,0.6821933962264151,240.84512018601097,-219.92218442569563
0.9349668455792376,1.4568129533680652,1.9478468755763,-0.6291351046557233,0.4199630628718686,-0.42272640877695095,-0.22962262562742244,-0.760967953630283,-0.28728576574222936,GCFR,0.9804874343608867,26.2,-33.4,E026S33A,0,2255,956,277,679,0.7102510460251046,2.960308340358818,-165.0414542087668
0.9139611754788373,0.9262700514222718,1.1505180503861974,-0.7656340625808934,-0.9962437807570449,0.5513451727883034,-0.6237620334889162,-0.7522923180851181,-0.5758086236364754,GCFR,-0.021121616660656095,26.7,-33.4,E026S33B,0,5453,1478,923,555,0.37550744248985113,656.1964107015314,636.556973135021
0.8040520219193308,1.5385293008820016,1.797470152727063,0.9009194715006827,1.1856269771684342,0.8714922736032527,0.6297520677388436,0.5448413164536094,0.24073656904623414,GCFR,2.8953027268678806,18.7,-33.9,E018S33D,0,19907,2811,1278.75,1532.25,0.5450907150480256,1607.0711061372715,1337.4787797159936
0.1538051213168396,1.705908311969017,1.5888058790913036,0.8100358049450616,1.0509173636633342,0.07013428526306528,0.9670764544952933,1.254445309995046,-0.07661149348309548,GCFR,2.654112254296987,19.2,-33.9,E019S33C,0,18692,2875,1322.25,1552.75,0.5400869565217391,1702.6731543761234,1245.0447925161563
0.8274554039282879,1.2418937080387562,1.5693031900289338,1.0395397559417412,0.9509283914488091,0.7432573831242066,0.7338882492853528,1.174547666956643,-0.24305807435303697,GCFR,2.77398631313953,19.7,-33.9,E019S33D,0,5546,1729,629.25,1099.75,0.6360613071139387,540.9666227302038,268.9339287471326
1.6103629000248219,1.9619674302109988,2.8830937065765236,0.4344525146423186,1.2426458857870522,0.5676271032596529,0.6975957402425648,-0.3789850291229161,-0.5281351463396428,GCFR,2.940066634360726,20.2,-33.9,E020S33C,0,4153,1402,449,953,0.6797432239657631,192.20590280287104,-114.82245771469864
1.086098571399462,1.9510810290080132,2.4124784034257916,1.6820395042100635,2.232223978896684,0.8722229681840615,1.130357330121591,1.4634623300678549,1.4417922235941136,GCFR,4.860990866478178,20.7,-33.9,E020S33D,0,6650,1794,658.25,1135.75,0.633082497212932,332.51627510121335,120.1987735137916
0.02779200317055046,1.9380711601071274,2.4471368991945517,1.8048536466593224,2.2646280452948937,1.600372508504048,0.2776106890796466,1.9012982305655073,1.7363854467304498,GCFR,4.802807232790501,21.2,-33.9,E021S33C,0,5974,1617,582.75,1034.25,0.6396103896103896,163.13980176422942,-77.82205322841652
1.2999036005348383,1.3791609515189254,2.077809684927298,0.4572619242220564,1.6338904783193433,0.4111482593371053,0.8507804210620635,0.9134763634563136,0.9210770376876776,GCFR,3.381786955757385,21.7,-33.9,E021S33D,0,3219,1203,411,792,0.6583541147132169,-64.67062422601182,-170.01577307226887
1.6757093969501207,1.6637499203567605,2.1200688179780798,1.074763205203792,2.116769090768721,-0.716137891047522,0.34278193388387557,1.0258267422827665,1.37149457739331,GCFR,3.8642686548819927,22.2,-33.9,E022S33C,0,6178,1619,583.75,1035.25,0.6394379246448425,288.11207797787665,262.88564904448987
1.865112624282839,1.676417693498712,2.4247784057854305,1.3032414052093677,2.1771054219419286,0.16211002963993085,0.6241514123035483,0.6759037850790048,1.32650628296451,GCFR,4.260411512533869,22.7,-33.9,E022S33D,0,5106,1620,574,1046,0.645679012345679,237.2073507158515,222.2060925371703
1.9599237450352642,1.4956178705705179,2.4088154532775596,0.6971416544171607,1.979188323007584,0.38681555299706166,-0.21748395256165118,0.5592234817013552,0.7601850891218854,GCFR,3.5716819948139604,23.2,-33.9,E023S33C,0,4605,1338,507.25,830.75,0.6208893871449925,45.448325869246894,32.78826150730268
1.5752305390267445,1.8228297897972214,2.65032139362918,1.0711381453399167,2.1306792227689493,-0.6049220137976927,-0.6152547853051423,0.883650760095042,1.342904824442095,GCFR,3.85208656264519,23.7,-33.9,E023S33D,0,4362,1342,521.75,820.25,0.611214605067064,12.708239975546107,49.21292073488249
1.4719998871404478,2.0031828865746313,2.476377975401483,1.0075771628771255,1.8522800415590779,-0.7966988062087796,-0.8869188537535042,0.6435737670794995,1.0152331232765994,GCFR,3.4091616584470246,24.2,-33.9,E024S33C,0,2740,1026,381.25,644.75,0.628411306042885,-245.25740220153045,-290.05981728450263
1.0266007617857742,0.4513974997894129,1.742703029951842,-0.329456936397177,0.4519594088652798,-0.7681542784224018,-0.5841319618388522,-0.37540979144399517,-0.4535272113116456,GCFR,0.6354063419219743,24.7,-33.9,E024S33D,0,2252,893,315.75,577.25,0.6464165733482643,-14.825346278047473,97.86010667580042
1.3257712906403423,0.7393216422645164,1.6727863739810418,0.25209383470691565,0.6396513391484002,0.49247218179719243,0.35456286212872706,0.21355595694901036,-0.18542369990024482,GCFR,1.8899682830669322,25.2,-33.9,E025S33C,0,5342,1514,637,877,0.5792602377807133,441.7953291155998,433.03163011001124
1.2161085084380998,0.6695255545049966,0.27214307730299175,0.44638491705309,1.1799033809213042,0.30614237042521564,1.239857712733703,0.7250335038520939,1.577647786285015,GCFR,2.423691383480981,19.2,-34.4,E019S34A,0,21899,2748,1404.75,1343.25,0.48881004366812225,1605.8641125725558,1613.5357259361924
0.47264611261357137,1.0765256418245568,-0.2689445491935747,0.7561600380915592,0.999685424209933,0.5947683089076101,-0.5337738391879293,0.8007987033067652,0.8312019365448152,GCFR,1.6731938626605902,19.7,-34.4,E019S34B,0,7741,2051,820.25,1230.75,0.6000731350560702,1007.1982573805908,764.5401957151146
