resolution,region,variable,roughness,z_roughness
QDS,Cape,MAP,6.941342865261287,-0.8763358951163911
QDS,Cape,MAP,5.902353024086001,-0.9114212439316682
QDS,Cape,MAP,19.71131003958546,-0.44511055015633966
QDS,Cape,MAP,16.272007705676256,-0.5612513604744678
QDS,Cape,MAP,16.186309101669867,-0.5641452919600204
QDS,Cape,MAP,14.527324621647946,-0.6201670612343557
QDS,Cape,MAP,16.043249322857434,-0.568976236442974
QDS,Cape,MAP,13.55854452914,-0.6528815172606907
QDS,Cape,MAP,11.199788704632557,-0.7325336635986145
QDS,Cape,MAP,8.7845119857832,-0.8140944477448679
QDS,Cape,MAP,4.1616826005220044,-0.9702014423156055
QDS,Cape,MAP,12.737880092196962,-0.6805942983576349
QDS,Cape,MAP,13.801198546091703,-0.6446874036237871
QDS,Cape,MAP,23.899592189082384,-0.30367765608138514
QDS,Cape,MAP,24.722140921829705,-0.2759012447419261
QDS,Cape,MAP,14.329214589222504,-0.6268569818822708
QDS,Cape,MAP,14.615929328528036,-0.6171749943975454
QDS,Cape,MAP,9.748942441037656,-0.7815268733666595
QDS,Cape,MAP,6.461948964204595,-0.8925244097408116
QDS,Cape,MAP,8.24907540304,-0.8321754515521378
QDS,Cape,MAP,15.354313229953505,-0.5922407210154372
QDS,Cape,MAP,10.938231488287045,-0.7413661139335038
QDS,Cape,MAP,12.870049512221827,-0.6761311072651794
QDS,Cape,MAP,13.484472068504036,-0.6553828488580034
QDS,Cape,MAP,22.542577782148143,-0.34950228489660734
QDS,Cape,MAP,16.784372239207524,-0.5439494700544549
QDS,Cape,MAP,10.31538437187576,-0.7623988588861974
QDS,Cape,MAP,9.439644686739719,-0.7919714601828787
QDS,Cape,MAP,8.433457799943522,-0.8259490954758945
QDS,Cape,MAP,8.199387936115064,-0.833853333317408
QDS,Cape,MAP,6.333470661891705,-0.8968629565419461
QDS,Cape,MAP,5.153610475016573,-0.9367053155037487
QDS,Cape,MAP,9.70203508985385,-0.7831108742038793
QDS,Cape,MAP,15.511287565819995,-0.5869398998614092
QDS,Cape,MAP,15.429683824704009,-0.5896955531009512
QDS,Cape,MAP,14.428097831820265,-0.6235178221320621
QDS,Cape,MAP,14.841773091812591,-0.6095485413769555
QDS,Cape,MAP,14.153490593194938,-0.6327909549121392
QDS,Cape,MAP,11.644108692382353,-0.7175295498546658
QDS,Cape,MAP,14.059240892923114,-0.6359736459055677
QDS,Cape,MAP,8.71718849337957,-0.8163678753770112
QDS,Cape,MAP,5.266486749739947,-0.9328936290803678
QDS,Cape,MAP,8.22965595359174,-0.8328312213495809
QDS,Cape,MAP,15.41046382951146,-0.5903445875850571
QDS,Cape,MAP,23.96742401499808,-0.3013870626812251
QDS,Cape,MAP,30.572058882536723,-0.07835704935307695
QDS,Cape,MAP,30.095435081764496,-0.09445202125851977
QDS,Cape,MAP,23.611163107190194,-0.3134175347073498
QDS,Cape,MAP,18.574321078670028,-0.4835052030315907
QDS,Cape,MAP,14.515114473374553,-0.6205793822160254
QDS,Cape,MAP,14.558525121403525,-0.6191134605409194
QDS,Cape,MAP,10.433539458321931,-0.7584089137895506
QDS,Cape,MAP,11.140727695933101,-0.7345280777973698
QDS,Cape,MAP,14.804430919066379,-0.6108095384573882
QDS,Cape,MAP,11.193471401826834,-0.7327469907782719
QDS,Cape,MAP,37.46206367492675,0.1543095388076746
QDS,Cape,MAP,75.10136235366635,1.4253401793114853
QDS,Cape,MAP,28.617184893761152,-0.1443706262601602
QDS,Cape,MAP,14.260679562800938,-0.6291713214578577
QDS,Cape,MAP,22.594671942071894,-0.3477431322083615
QDS,Cape,MAP,16.43236244121385,-0.5558363875771833
QDS,Cape,MAP,21.895069680390527,-0.3713677995634164
QDS,Cape,MAP,17.22756305956968,-0.5289834868389255
QDS,Cape,MAP,18.914001276777615,-0.4720346402176503
QDS,Cape,MAP,17.00012038713621,-0.5366639329622296
QDS,Cape,MAP,41.22386979939025,0.2813408867782662
QDS,Cape,MAP,60.805874520761016,0.9425999664383016
QDS,Cape,MAP,25.99984487180357,-0.23275482791384527
QDS,Cape,MAP,12.554896450278196,-0.6867734202795079
QDS,Cape,MAP,16.299285363091382,-0.5603302291146166
QDS,Cape,MAP,23.026981974093637,-0.3331445792016555
QDS,Cape,MAP,17.53711113221246,-0.5185304470945875
QDS,Cape,MAP,30.222998685483567,-0.09014436265085267
QDS,Cape,MAP,25.496923578756817,-0.24973783226470173
QDS,Cape,MAP,28.910569391132878,-0.13446340963556075
QDS,Cape,MAP,29.317827590188855,-0.12071082476370358
QDS,Cape,MAP,20.630926347897383,-0.41405629180397346
QDS,Cape,MAP,20.51756480840988,-0.4178843649934637
QDS,Cape,MAP,14.622046161227761,-0.616968436835181
QDS,Cape,MAP,24.696691282295873,-0.2767606462922411
QDS,Cape,MAP,22.673687184273106,-0.3450748892434282
QDS,Cape,MAP,24.68327218522026,-0.27721379191794937
QDS,Cape,MAP,28.723857332865403,-0.1407684353756801
QDS,Cape,MAP,28.95629836047137,-0.13291920123561224
QDS,Cape,MAP,27.284341724537036,-0.18937902350819272
QDS,Cape,MAP,25.706776243610147,-0.24265137804310327
QDS,Cape,MAP,30.22917942941924,-0.08993564688836198
QDS,Cape,MAP,24.198016370608467,-0.2936002558135323
QDS,Cape,MAP,19.257995944552952,-0.4604183833196611
QDS,Cape,MAP,31.545322699619547,-0.04549118372246395
QDS,Cape,MAP,20.341485628479198,-0.423830332126297
QDS,Cape,MAP,18.541088233191484,-0.48462743342262127
QDS,Cape,MAP,7.440820947152588,-0.8594691635717221
QDS,Cape,MAP,10.382678845487993,-0.7601264111812661
QDS,Cape,MAP,5.7604456239276445,-0.916213274071629
QDS,Cape,MAP,26.06484658041117,-0.23055980393025477
QDS,Cape,MAP,26.017370477998217,-0.23216301076398482
QDS,Cape,MAP,38.46759183718837,0.18826492982153298
QDS,Cape,MAP,48.10444621427561,0.5136890907735486
QDS,Cape,MAP,57.71767170187867,0.8383153345594713
QDS,Cape,MAP,39.99034051118071,0.23968619138515632
QDS,Cape,MAP,29.077963427319943,-0.128810728621301
QDS,Cape,MAP,28.947649650102765,-0.13321125704603431
QDS,Cape,MAP,32.88982788572586,-8.897518390080514e-5
QDS,Cape,MAP,16.5621353204162,-0.551454124581785
QDS,Cape,MAP,10.12499910762875,-0.7688279240615018
QDS,Cape,MAP,15.704782301438096,-0.5804058318426099
QDS,Cape,MAP,10.61050964754551,-0.7524328584204324
QDS,Cape,MAP,9.313428757682674,-0.7962336095528874
QDS,Cape,MAP,9.689176800515902,-0.7835450820745543
QDS,Cape,MAP,21.243342840709392,-0.39337577557656506
QDS,Cape,MAP,26.870039361788933,-0.20336948071571254
QDS,Cape,MAP,40.431571163601376,0.2545859822538137
QDS,Cape,MAP,43.492721162019,0.3579570752270392
QDS,Cape,MAP,60.07315103130575,0.9178568378783487
QDS,Cape,MAP,65.63444513862515,1.1056545774586801
QDS,Cape,MAP,38.215368723928165,0.17974768012638745
QDS,Cape,MAP,22.153549078482154,-0.36263928318702043
QDS,Cape,MAP,22.573354886843862,-0.3484629817090496
QDS,Cape,MAP,15.771995389961932,-0.5781361324072974
QDS,Cape,MAP,8.793690487383211,-0.8137845015668825
QDS,Cape,MAP,6.904721241214048,-0.8775725601952583
QDS,Cape,MAP,14.823654053823972,-0.6101603979542141
QDS,Cape,MAP,5.894241940905474,-0.9116951447643622
QDS,Cape,MAP,23.49381323265453,-0.3173802888348159
QDS,Cape,MAP,30.195464856262127,-0.09107414460267785
QDS,Cape,MAP,35.694257449161896,0.09461299933177561
QDS,Cape,MAP,33.285135626145376,0.01326005809087008
QDS,Cape,MAP,45.376670935359996,0.4215756327226168
QDS,Cape,MAP,62.778523527545715,1.0092137828110013
QDS,Cape,MAP,80.99707004405833,1.62443063489893
QDS,Cape,MAP,38.881990642783094,0.2022586437797738
QDS,Cape,MAP,14.392190165578578,-0.6247303777753465
QDS,Cape,MAP,14.482543764467604,-0.6216792531078028
QDS,Cape,MAP,13.525027458285118,-0.6540133455766247
QDS,Cape,MAP,17.21355679326617,-0.529456460413241
QDS,Cape,MAP,19.64181613344746,-0.4474572698650037
QDS,Cape,MAP,25.882408642536483,-0.23672049812937487
QDS,Cape,MAP,40.797001236888626,0.2669260851891535
QDS,Cape,MAP,42.91523610895218,0.33845614873141616
QDS,Cape,MAP,28.79298004943158,-0.13843425026079914
QDS,Cape,MAP,42.14337788146218,0.31239149046989295
QDS,Cape,MAP,59.759955973684015,0.9072806441482452
QDS,Cape,MAP,64.71995907065308,1.0747735607153235
QDS,Cape,MAP,88.44419072280697,1.8759103090291391
QDS,Cape,MAP,67.6083580403269,1.1723110739349512
QDS,Cape,MAP,25.668599261060177,-0.2439405655754523
QDS,Cape,MAP,14.4054967216209,-0.6242810325153901
QDS,Cape,MAP,23.106385141066543,-0.3304632365167927
QDS,Cape,MAP,46.13965959165648,0.4473407769881087
QDS,Cape,MAP,44.799756214344164,0.40209396560582167
QDS,Cape,MAP,129.9135904336382,3.276278528576725
QDS,Cape,MAP,44.36928455522327,0.3875574920843258
QDS,Cape,MAP,32.879302938072776,-4.443891110025222e-4
QDS,Cape,MAP,50.98908708476518,0.6110996978238021
QDS,Cape,MAP,63.328489125524506,1.0277854127507717
QDS,Cape,MAP,78.46568857553467,1.5389491428881747
QDS,Cape,MAP,80.84697201026735,1.6193620176099612
QDS,Cape,MAP,60.32360160625336,0.9263142312375406
QDS,Cape,MAP,50.498065974872844,0.5945185473317535
QDS,Cape,MAP,50.48944864633526,0.5942275512453482
QDS,Cape,MAP,69.30296609384041,1.2295358054062844
QDS,Cape,MAP,56.90210518919392,0.8107747037990823
QDS,Cape,MAP,71.77951465371216,1.3131656607114943
QDS,Cape,MAP,94.18361879419398,2.069723403156239
QDS,Cape,MAP,64.0322855113465,1.0515517102764182
QDS,Cape,MAP,31.36669110427666,-0.0515233426364963
QDS,Cape,MAP,25.295876579755614,-0.25652693049134345
QDS,Cape,MAP,37.004194764502245,0.13884789539473913
QDS,Cape,MAP,56.47853083566056,0.7964711434041967
QDS,Cape,MAP,61.27193244584443,0.9583381423295874
QDS,Cape,MAP,41.49195074001634,0.2903936348801672
QDS,Cape,MAP,23.055163912609448,-0.33219291143366325
QDS,Cape,MAP,34.70259577786355,0.06112586185901059
QDS,Cape,MAP,38.64771292416053,0.1943473869495607
QDS,Cape,MAP,60.72207137715541,0.9397700422093086
QDS,Cape,MAP,66.73750013680343,1.1429033241160507
QDS,Cape,MAP,71.3732668186831,1.2994471945315729
QDS,Cape,MAP,71.84431770839541,1.3153539764079074
QDS,Cape,MAP,74.64868138284697,1.4100537259374368
QDS,Cape,MAP,91.27793980834333,1.9716023660453563
QDS,Cape,MAP,88.14477737885875,1.865799506020239
QDS,Cape,MAP,100.85745305173918,2.295090190762602
QDS,Cape,MAP,111.8029880984673,2.6647068124707514
QDS,Cape,MAP,60.40760058685897,0.929150768629804
QDS,Cape,MAP,87.4747484606588,1.8431734923868661
QDS,Cape,MAP,64.29407312698065,1.0603919408985523
QDS,Cape,MAP,29.00006677839491,-0.1314411981319407
QDS,Cape,MAP,12.230766629415854,-0.6977188668813
QDS,Cape,MAP,3.3150010638766694,-0.9987927873619185
QDS,Cape,MAP,44.19501258204224,0.381672551995916
QDS,Cape,MAP,65.65113205379907,1.1062180730929259
QDS,Cape,MAP,45.08794108395849,0.4118255974976854
QDS,Cape,MAP,31.515299055311402,-0.04650504352311944
QDS,Cape,MAP,50.471124248541656,0.5936087599319593
QDS,Cape,MAP,54.82728696580006,0.7407107645658347
QDS,Cape,MAP,72.98759738236166,1.3539610585610375
QDS,Cape,MAP,83.27815457190988,1.7014599215821102
QDS,Cape,MAP,76.37618958838185,1.46838945317023
QDS,Cape,MAP,85.76316074512624,1.7853753795973573
QDS,Cape,MAP,58.15784591109665,0.8531794507017735
QDS,Cape,MAP,34.20652373702437,0.04437414793401111
QDS,Cape,MAP,35.47860730583287,0.0873307717286599
QDS,Cape,MAP,49.05538884198227,0.5458011985865215
QDS,Cape,MAP,48.10889257568393,0.5138392386718122
QDS,Cape,MAP,36.331162793749854,0.11612047254431956
QDS,Cape,MAP,28.57857958067948,-0.1456742779629153
QDS,Cape,MAP,23.142461890666368,-0.32924497114626755
QDS,Cape,MAP,46.31703091933125,0.453330378286095
QDS,Cape,MAP,44.88003352178042,0.40480482688832103
QDS,Cape,MAP,58.93810454657979,0.8795277799222894
QDS,Cape,MAP,82.38816290116083,1.6714060490864948
QDS,Cape,MAP,115.95889933134515,2.805046582382176
QDS,Cape,MAP,134.0168766859306,3.414841220669806
QDS,Cape,MAP,148.1258084612829,3.8912816757460824
QDS,Cape,MAP,139.7259563160391,3.6076294870208683
QDS,Cape,MAP,132.76615184803757,3.372605853710135
QDS,Cape,MAP,120.29150247274225,2.951353010481734
QDS,Cape,MAP,97.67550310745773,2.1876398391965255
QDS,Cape,MAP,84.32503439002909,1.7368117047572353
QDS,Cape,MAP,67.44658344641988,1.166848154249175
QDS,Cape,MAP,52.28605595836042,0.6548966663111668
QDS,Cape,MAP,33.173123071892064,0.00947753839537234
QDS,Cape,MAP,59.84322910647613,0.9100926705946706
QDS,Cape,MAP,72.15591689904278,1.3258762797656132
QDS,Cape,MAP,91.91530713601078,1.993125439831504
QDS,Cape,MAP,88.32021219512559,1.8717237138220244
QDS,Cape,MAP,99.33265131444111,2.2435995998952962
QDS,Cape,MAP,59.82584863921744,0.9095057545997521
QDS,Cape,MAP,69.8317099262756,1.2473908036552857
QDS,Cape,MAP,80.98182847576378,1.6239159467673294
QDS,Cape,MAP,91.08697856573411,1.965153850822566
QDS,Cape,MAP,82.53163604359567,1.6762509523266038
QDS,Cape,MAP,71.69273198445634,1.310235121738643
QDS,Cape,MAP,63.53230830471213,1.0346681239320017
QDS,Cape,MAP,64.86137798507553,1.0795490953211067
QDS,Cape,MAP,62.2967556253647,0.9929451012261028
QDS,Cape,MAP,75.31442407035307,1.4325349990805405
QDS,Cape,MAP,86.73664407835429,1.8182486580054784
QDS,Cape,MAP,106.15262336965438,2.4739012727171685
QDS,Cape,MAP,122.62108876833034,3.030020139395661
QDS,Cape,MAP,128.12207216799652,3.215781264053063
QDS,Cape,MAP,125.12919315029401,3.1147155941719844
QDS,Cape,MAP,120.10785736370836,2.94515155166729
QDS,Cape,MAP,123.01577516469237,3.0433481906818436
QDS,Cape,MAP,111.60689499822297,2.6580850010249737
QDS,Cape,MAP,95.99237890333164,2.1308029025288873
QDS,Cape,MAP,59.26303543675031,0.8905002776029167
QDS,Cape,MAP,34.425642897109945,0.051773519765228045
QDS,Cape,MAP,28.60271762931003,-0.1448591671481985
QDS,Cape,MAP,25.00421701523578,-0.26637589835508574
QDS,Cape,MAP,40.54233627252056,0.2583263773269701
QDS,Cape,MAP,0,-1.1107361038793948
QDS,Cape,MAP,78.62094026873413,1.544191792617939
QDS,Cape,MAP,64.52324401413331,1.0681307466071455
QDS,Cape,MAP,62.22740880817824,0.9906033485218952
QDS,Cape,MAP,83.99627652742232,1.7257099751462166
QDS,Cape,MAP,82.20108683730619,1.6650887313465021
QDS,Cape,MAP,71.15934984937128,1.292223493982853
QDS,Cape,MAP,59.935348107608775,0.9132034106223091
QDS,Cape,MAP,58.857130963360845,0.8767934063033465
QDS,Cape,MAP,126.23933503704309,3.1522036559291444
QDS,Cape,MAP,114.6679421855376,2.761452622199662
QDS,Cape,MAP,65.51663729587872,1.1016763583345563
QDS,Cape,MAP,64.15025041292412,1.0555352330749943
QDS,Cape,MAP,75.88207247918518,1.4517037547690301
QDS,Cape,MAP,44.68769532895808,0.39830981383021613
QDS,Cape,MAP,40.276956660139916,0.24936484960086122
QDS,Cape,MAP,55.55586995611288,0.7653140738023205
QDS,Cape,MAP,124.54420524762294,3.0949613061081904
QDS,Cape,MAP,70.7840333851687,1.279549540359044
QDS,Cape,MAP,81.77801529576438,1.6508021502649963
QDS,Cape,MAP,87.88285908559537,1.8569548625828667
QDS,Cape,MAP,49.61591639302884,0.5647294920785885
QDS,Cape,MAP,89.1760502963596,1.9006242642617026
QDS,Cape,MAP,81.01599797526357,1.6250698067583353
QDS,Cape,MAP,124.82952937661811,3.10459633447371
QDS,Cape,MAP,80.33079493977644,1.6019313827270105
QDS,Cape,MAP,26.62422043969211,-0.2116704691232666
QDS,Cape,MAP,20.828413218182764,-0.4073874145389541
QDS,Cape,MAP,25.476860637154026,-0.25041533196344584
QDS,Cape,MAP,24.804087108194892,-0.2731340275673559
QDS,Cape,MAP,33.89606302963622,0.03389028968970964
QDS,Cape,MAP,49.391958424888664,0.5571667199312975
QDS,Cape,MAP,47.120175537039096,0.4804515376513463
QDS,Cape,MAP,50.626425745671845,0.5988530914763215
QDS,Cape,MAP,47.04277110221458,0.4778376895769556
QDS,Cape,MAP,53.64777843710818,0.7008802806479778
QDS,Cape,MAP,52.467452863947045,0.6610222061906706
QDS,Cape,MAP,57.54454348989315,0.832469017813577
QDS,Cape,MAP,34.1194030207681,0.041432193549326785
QDS,Cape,MAP,38.73739371902397,0.19737579189166857
QDS,Cape,MAP,26.264066367018785,-0.22383240831286685
QDS,Cape,MAP,13.12986312600942,-0.6673575361430749
QDS,Cape,MAP,10.126307368833611,-0.768783745765531
QDS,Cape,MAP,17.339828185014653,-0.5251924381395733
QDS,Cape,MAP,81.56734842587201,1.643688201387849
QDS,Cape,MAP,25.05233815602285,-0.2647509094062107
QDS,Cape,MAP,21.022943304085345,-0.4008183840744816
QDS,Cape,MAP,24.01759100420575,-0.29969298806604666
QDS,Cape,MAP,36.94920478178602,0.13699095450033896
QDS,Cape,MAP,45.86944969528319,0.4382161367925194
QDS,Cape,MAP,45.718729200545184,0.433126499799041
QDS,Cape,MAP,35.76180564570897,0.09689401493344509
QDS,Cape,MAP,23.9443219839667,-0.30216718851591134
QDS,Cape,MAP,33.117829607127895,0.0076103493030693515
QDS,Cape,MAP,14.240619147265392,-0.6298487358545644
QDS,Cape,MAP,23.122971465961758,-0.3299031376867081
QDS,Cape,MAP,37.42419554353967,0.15303078078132495
QDS,Cape,MAP,30.477773404071115,-0.08154094853003055
QDS,SWA,MAP,18.21388297294603,-0.4956767336515043
QDS,SWA,MAP,7.966086516472818,-0.8417316217884371
QDS,SWA,MAP,5.90286734747508,-0.9114038758932191
QDS,SWA,MAP,15.335642597662707,-0.5928712042218789
QDS,SWA,MAP,18.03896042188305,-0.5015836429171046
QDS,SWA,MAP,14.673754016464748,-0.615222329158683
QDS,SWA,MAP,8.792111243101354,-0.8138378306123627
QDS,SWA,MAP,16.34758185334121,-0.5586993188402177
QDS,SWA,MAP,13.843183837768105,-0.6432696143969826
QDS,SWA,MAP,15.585636376397751,-0.5844292362824748
QDS,SWA,MAP,19.756259819922096,-0.44359265396546155
QDS,SWA,MAP,11.353619075364216,-0.7273390100980582
QDS,SWA,MAP,18.04971386854034,-0.5012205128729159
QDS,SWA,MAP,17.826443489236077,-0.508760066030768
QDS,SWA,MAP,15.81721123130645,-0.5766092516788446
QDS,SWA,MAP,19.447895560172856,-0.45400571787302435
QDS,SWA,MAP,18.352047451417388,-0.4910110971563823
QDS,SWA,MAP,16.631601010808676,-0.549108357682508
QDS,SWA,MAP,14.101283257058846,-0.6345539294153155
QDS,SWA,MAP,9.76745103709761,-0.7809018619150462
QDS,SWA,MAP,20.638169932816258,-0.4138116852703193
QDS,SWA,MAP,17.306916891608143,-0.52630381013126
QDS,SWA,MAP,15.946340734479666,-0.5722487146633424
QDS,SWA,MAP,11.13083593464355,-0.7348621098364596
QDS,SWA,MAP,16.233326912243996,-0.5625575610514506
QDS,SWA,MAP,14.638018765911184,-0.6164290625462346
QDS,SWA,MAP,7.889140112596186,-0.8443300027476184
QDS,SWA,MAP,14.488208577448281,-0.6214879596691917
QDS,SWA,MAP,16.025890225240275,-0.5695624308126201
QDS,SWA,MAP,18.357826547504928,-0.49081594452443844
QDS,SWA,MAP,15.939492539423794,-0.5724799693905478
QDS,SWA,MAP,16.557577156858425,-0.551608047894645
QDS,SWA,MAP,18.02672107670922,-0.5019969498404991
QDS,SWA,MAP,10.838562382201737,-0.7447318112815685
QDS,SWA,MAP,8.711746851911256,-0.8165516326010736
QDS,SWA,MAP,6.450961486102557,-0.8928954427254788
QDS,SWA,MAP,11.637205251861019,-0.717762670150089
QDS,SWA,MAP,18.881632333889293,-0.47312769773083435
QDS,SWA,MAP,18.589656104074802,-0.4829873589737422
QDS,SWA,MAP,21.01837751471583,-0.40097256490118277
QDS,SWA,MAP,18.361794468543188,-0.4906819529412855
QDS,SWA,MAP,16.770216120322683,-0.5444275039574461
QDS,SWA,MAP,16.448062116487833,-0.5553062297628863
QDS,SWA,MAP,14.300407556232654,-0.6278297582855883
QDS,SWA,MAP,12.047974795542252,-0.7038915116925186
QDS,SWA,MAP,9.485754553807421,-0.7904143893571751
QDS,SWA,MAP,7.134272671115383,-0.8698209040481457
QDS,SWA,MAP,12.568052000367564,-0.6863291742961013
QDS,SWA,MAP,19.62301330167456,-0.4480922172776954
QDS,SWA,MAP,28.916896988892816,-0.13424973480855854
QDS,SWA,MAP,23.794014528508757,-0.3072428777048578
QDS,SWA,MAP,15.835878451758187,-0.5759788836858141
QDS,SWA,MAP,15.1237251710055,-0.6000273827903752
QDS,SWA,MAP,16.38544540970414,-0.5574207153065416
QDS,SWA,MAP,15.660831888755334,-0.581889980674908
QDS,SWA,MAP,11.815294241923674,-0.7117488343175454
QDS,SWA,MAP,7.745956808139184,-0.8491651185324998
QDS,SWA,MAP,6.199339172594924,-0.9013924041867535
QDS,SWA,MAP,7.684235795427028,-0.8512493576409289
QDS,SWA,MAP,5.307108308643585,-0.9315218913529398
QDS,SWA,MAP,17.057448980507274,-0.534728020197926
QDS,SWA,MAP,25.94163709211874,-0.23472042966765547
QDS,SWA,MAP,34.0043795352064,0.037547998581341155
QDS,SWA,MAP,32.81111797191479,-0.0027469076023331853
QDS,SWA,MAP,19.526941920150946,-0.4513364241008427
QDS,SWA,MAP,13.595073737627205,-0.6516479729362633
QDS,SWA,MAP,12.880108906310296,-0.6757914144823653
QDS,SWA,MAP,13.93041362809549,-0.640323976721394
QDS,SWA,MAP,12.49237970291769,-0.6888845303221806
QDS,SWA,MAP,9.250859058849032,-0.7983465076986113
QDS,SWA,MAP,8.399222816061853,-0.8271051667901386
QDS,SWA,MAP,8.448828588546924,-0.8254300437408878
QDS,SWA,MAP,7.469090435453144,-0.8585145393602549
QDS,SWA,MAP,15.54093880999845,-0.5859386155335169
QDS,SWA,MAP,31.164230246369414,-0.05836018505747781
QDS,SWA,MAP,32.90990279825987,5.889287577732753e-4
QDS,SWA,MAP,28.418596568166468,-0.1510766982524039
QDS,SWA,MAP,20.33475069775992,-0.4240577620627296
QDS,SWA,MAP,13.93700942051262,-0.6401012453062278
QDS,SWA,MAP,12.44374429773401,-0.6905268853174049
QDS,SWA,MAP,11.70305321210699,-0.7155390693385633
QDS,SWA,MAP,10.243252798951707,-0.7648346492051596
QDS,SWA,MAP,10.480875117925965,-0.7568104495286007
QDS,SWA,MAP,8.566597150234116,-0.8214531510875442
QDS,SWA,MAP,6.778635412433878,-0.8818303162464739
QDS,SWA,MAP,26.135411387566045,-0.22817692127347064
QDS,SWA,MAP,19.01595937922921,-0.4685916464103081
QDS,SWA,MAP,29.271286681889162,-0.1222824512966709
QDS,SWA,MAP,27.66099549846887,-0.17665991065715622
QDS,SWA,MAP,24.025674110695174,-0.2994200319701799
QDS,SWA,MAP,20.516886613633872,-0.41790726675759843
QDS,SWA,MAP,13.191892112449352,-0.6652628971585
QDS,SWA,MAP,7.767233792528708,-0.8484466221724206
QDS,SWA,MAP,6.783287948796815,-0.8816732060855269
QDS,SWA,MAP,8.95107676188153,-0.8084697697757957
QDS,SWA,MAP,9.964216885036901,-0.7742573326460452
QDS,SWA,MAP,7.3939457441259115,-0.8610520788070795
QDS,SWA,MAP,6.514301913226073,-0.8907565180780315
QDS,SWA,MAP,28.622808262089695,-0.14418073235407491
QDS,SWA,MAP,26.56989215369174,-0.21350506537177558
QDS,SWA,MAP,29.61438866132569,-0.11069633933418467
QDS,SWA,MAP,26.417443220350506,-0.21865306951081867
QDS,SWA,MAP,21.670922435242453,-0.37893696335149324
QDS,SWA,MAP,15.261220637191961,-0.5953843379784892
QDS,SWA,MAP,6.965607209382231,-0.8755165194656203
QDS,SWA,MAP,3.0197416442117504,-1.0087633176976354
QDS,SWA,MAP,4.723107857409825,-0.9512428344534402
QDS,SWA,MAP,8.83155154192891,-0.8125059825163522
QDS,SWA,MAP,7.133722035600335,-0.8698394983003221
QDS,SWA,MAP,5.7010855738322235,-0.9182177865131889
QDS,SWA,MAP,3.8708644932876695,-0.9800219952505345
QDS,SWA,MAP,9.301871669628008,-0.7966238775320508
QDS,SWA,MAP,10.682557601794159,-0.7499998917964454
QDS,SWA,MAP,9.464192303046993,-0.7911425187952035
QDS,SWA,MAP,21.02697504867745,-0.4006822372521141
QDS,SWA,MAP,32.465705392677904,-0.01441104554424219
QDS,SWA,MAP,33.43228025271571,0.01822894262170811
QDS,SWA,MAP,26.48404635205681,-0.21640396753166724
QDS,SWA,MAP,17.728175760904932,-0.5120784406569173
QDS,SWA,MAP,10.19865911413124,-0.7663405205090743
QDS,SWA,MAP,6.7470299332229935,-0.8828975925745404
QDS,SWA,MAP,2.034988339271081,-1.042017168535828
QDS,SWA,MAP,6.1140765569239575,-0.9042716129077308
QDS,SWA,MAP,5.971761165665997,-0.9090774203816712
QDS,SWA,MAP,2.705564011310849,-1.0193726917294519
QDS,SWA,MAP,5.522199923903877,-0.9242585245233738
QDS,SWA,MAP,11.667590187113174,-0.716736610019563
QDS,SWA,MAP,9.663263296803475,-0.784420147720767
QDS,SWA,MAP,11.801380146962622,-0.7122186953843344
QDS,SWA,MAP,12.315071881757909,-0.6948719870869461
QDS,SWA,MAP,9.312894618696829,-0.7962516467385184
QDS,SWA,MAP,11.909363259209519,-0.7085722447558508
QDS,SWA,MAP,24.99001961036966,-0.26685532643249227
QDS,SWA,MAP,39.66926106582451,0.2288437520356097
QDS,SWA,MAP,33.1870989255552,0.009949484973991077
QDS,SWA,MAP,22.61628189652053,-0.3470133918782203
QDS,SWA,MAP,15.391431799994576,-0.5909872747103779
QDS,SWA,MAP,7.113034428726008,-0.8705380921407758
QDS,SWA,MAP,3.418934286612057,-0.9952830962863617
